"#file:///home/avijoy/Downloads/Penalty Shoot-out/Soccer Data-Arnab-Nov-2/20170601_120029_01.MOV -- offset: 11080, duration: 00:25:31.670 / 1531.670 / 1531670, ms per sample: 16.666666666666668"

default		00:04:20.610	00:04:21.760	00:00:01.150	Run-Up
default		00:04:21.765	00:04:22.005	00:00:00.240	Preparation
default		00:04:22.005	00:04:22.265	00:00:00.260	RG PM

default		00:04:50.515	00:04:51.500	00:00:00.985	Run-Up
default		00:04:51.500	00:04:51.770	00:00:00.270	PReparation
default		00:04:51.775	00:04:52.275	00:00:00.500	RG RG

6 correct shot, 1.54 - 6.59, 
RG prep avg: 0.256s, RG Run Avg: 1.098



default		00:05:14.235	00:05:15.500	00:00:01.265	Run-Up
default		00:05:15.500	00:05:15.780	00:00:00.280	Preparation
default		00:05:15.780	00:05:16.510	00:00:00.730	RT RT

default		00:05:38.625	00:05:39.770	00:00:01.145	Run-Up
default		00:05:39.770	00:05:40.010	00:00:00.240	Preparation
default		00:05:40.010	00:05:40.760	00:00:00.750	RT Miss

default		00:06:02.165	00:06:03.010	00:00:00.845	Run-Up
default		00:06:03.010	00:06:03.260	00:00:00.250	Preparation
default		00:06:03.265	00:06:04.245	00:00:00.980	RT RT
default		00:06:04.245	00:06:04.505	00:00:00.260	Follow-Through

default		00:06:48.061	00:06:49.001	00:00:00.940	Run-Up
default		00:06:49.001	00:06:49.271	00:00:00.270	Preparation
default		00:06:49.286	00:06:50.246	00:00:00.960	RT Miss
default		00:06:50.246	00:06:50.756	00:00:00.510	Follow-Through

default		00:07:12.791	00:07:13.751	00:00:00.960	Run-Up
default		00:07:13.751	00:07:14.001	00:00:00.250	Preparation
default		00:07:14.006	00:07:15.006	00:00:01.000	RT RT
default		00:07:15.006	00:07:15.256	00:00:00.250	Follow-Through

default		00:07:36.791	00:07:37.761	00:00:00.970	Run-Up
default		00:07:37.766	00:07:38.006	00:00:00.240	Preparation
default		00:07:38.006	00:07:38.751	00:00:00.745	RT Miss
default		00:07:38.751	00:07:39.111	00:00:00.360	Follow-Through

default		00:08:05.710	00:08:06.750	00:00:01.040	Run-Up
default		00:08:06.750	00:08:07.020	00:00:00.270	Preparation
default		00:08:07.025	00:08:07.750	00:00:00.725	RT Miss
default		00:08:07.750	00:08:08.260	00:00:00.510	Follow-Through

default		00:08:30.735	00:08:31.740	00:00:01.005	Run-Up
default		00:08:31.740	00:08:31.960	00:00:00.220	Preparation
default		00:08:31.960	00:08:32.770	00:00:00.810	RT RT
default		00:08:32.775	00:08:33.255	00:00:00.480	Follow-Through

default		00:08:51.235	00:08:52.255	00:00:01.020	Run-Up
default		00:08:52.255	00:08:52.515	00:00:00.260	Preparation
default		00:08:52.515	00:08:53.495	00:00:00.980	RT RT
default		00:08:53.495	00:08:53.755	00:00:00.260	Follow-Through

default		00:09:15.965	00:09:16.770	00:00:00.805	Run-Up
default		00:09:16.770	00:09:17.010	00:00:00.240	Preparation
default		00:09:17.010	00:09:18.000	00:00:00.990	RT Miss

default		00:09:40.705	00:09:41.750	00:00:01.045	Run-Up
default		00:09:41.750	00:09:41.990	00:00:00.240	Preparation
default		00:09:41.990	00:09:43.010	00:00:01.020	RT RT
default		00:09:43.010	00:09:43.510	00:00:00.500	Follow-Through

default		00:10:07.800	00:10:08.760	00:00:00.960	Run-Up
default		00:10:08.760	00:10:09.020	00:00:00.260	Preparation
default		00:10:09.020	00:10:10.020	00:00:01.000	RT RT
default		00:10:10.020	00:10:10.510	00:00:00.490	Follow-Through

default		00:10:32.025	00:10:33.245	00:00:01.220	Run-Up
default		00:10:33.245	00:10:33.505	00:00:00.260	Preparation
default		00:10:33.505	00:10:34.265	00:00:00.760	RT Miss
default		00:10:34.265	00:10:34.745	00:00:00.480	Follow-Through

default		00:11:02.005	00:11:02.990	00:00:00.985	Run-Up
default		00:11:02.990	00:11:03.220	00:00:00.230	Preparation
default		00:11:03.220	00:11:04.270	00:00:01.050	RT RT
default		00:11:04.275	00:11:04.515	00:00:00.240	Follow-Through

8 correct shot, total: 1.99 = 8.085, 
RT avg: 0.248 RT Run avg: 1.01




default		00:12:09.245	00:12:10.250	00:00:01.005	Run-Up
default		00:12:10.250	00:12:10.520	00:00:00.270	Preparation
default		00:12:10.525	00:12:11.005	00:00:00.480	LG LM

default		00:12:25.645	00:12:27.005	00:00:01.360	Run-Up
default		00:12:27.005	00:12:27.245	00:00:00.240	Preparation
default		00:12:27.245	00:12:27.750	00:00:00.505	LG MT
default		00:12:27.750	00:12:28.760	00:00:01.010	Follow-Through

default		00:12:44.615	00:12:45.755	00:00:01.140	Run-Up
default		00:12:45.755	00:12:46.000	00:00:00.245	Preparation
default		00:12:46.000	00:12:46.520	00:00:00.520	LG LG
default		00:12:46.520	00:12:47.260	00:00:00.740	Follow-Through

default		00:13:01.830	00:13:03.010	00:00:01.180	Run-Up
default		00:13:03.010	00:13:03.270	00:00:00.260	Preparation
default		00:13:03.270	00:13:03.760	00:00:00.490	LG LG
default		00:13:03.765	00:13:04.255	00:00:00.490	Follow-Through

default		00:13:23.270	00:13:24.510	00:00:01.240	Run-Up
default		00:13:24.510	00:13:24.770	00:00:00.260	Preparation
default		00:13:24.770	00:13:25.270	00:00:00.500	LG LG
default		00:13:25.270	00:13:26.020	00:00:00.750	Follow-Through

default		00:13:45.695	00:13:47.000	00:00:01.305	Run-Up
default		00:13:47.000	00:13:47.260	00:00:00.260	Preparation
default		00:13:47.260	00:13:47.770	00:00:00.510	LG LG
default		00:13:47.785	00:13:48.505	00:00:00.720	Follow-Through

default		00:14:08.475	00:14:09.795	00:00:01.320	Run-Up
default		00:14:09.795	00:14:10.015	00:00:00.220	Preparation
default		00:14:10.015	00:14:10.515	00:00:00.500	LG LG
default		00:14:10.521	00:14:10.981	00:00:00.460	Follow-Through

default		00:14:30.061	00:14:31.271	00:00:01.210	Run-Up
default		00:14:31.276	00:14:31.536	00:00:00.260	Preparation
default		00:14:31.536	00:14:32.001	00:00:00.465	LG LM
default		00:14:32.001	00:14:32.751	00:00:00.750	Follow-Through

default		00:14:51.371	00:14:52.501	00:00:01.130	Run-Up
default		00:14:52.506	00:14:52.991	00:00:00.485	Preparation
default		00:14:52.991	00:14:53.501	00:00:00.510	LG MM
default		00:14:53.506	00:14:54.006	00:00:00.500	Follow-Through

default		00:15:11.686	00:15:12.986	00:00:01.300	Run-Up
default		00:15:12.986	00:15:13.231	00:00:00.245	Preparation
default		00:15:13.231	00:15:13.751	00:00:00.520	LG LG
default		00:15:13.751	00:15:14.251	00:00:00.500	Follow-Through

6 correct shot, total: 1.49, 
LG: avg: 0.248 LG run avg: 1.2475




default		00:15:34.551	00:15:35.761	00:00:01.210	Run-Up
default		00:15:35.766	00:15:36.006	00:00:00.240	Preparation
default		00:15:36.006	00:15:36.506	00:00:00.500	LT LG
default		00:15:36.506	00:15:37.256	00:00:00.750	Follow-Through

default		00:15:57.321	00:15:58.491	00:00:01.170	Run-Up
default		00:15:58.496	00:15:58.761	00:00:00.265	Preparation
default		00:15:58.761	00:15:59.491	00:00:00.730	LT PM
default		00:15:59.496	00:16:00.006	00:00:00.510	Follow-THrough

default		00:16:13.021	00:16:13.991	00:00:00.970	Run-Up
default		00:16:13.996	00:16:14.261	00:00:00.265	Preparation
default		00:16:14.261	00:16:15.001	00:00:00.740	LT LT
default		00:16:15.001	00:16:15.461	00:00:00.460	Follow-THrough

default		00:16:33.941	00:16:35.001	00:00:01.060	Run-Up
default		00:16:35.001	00:16:35.261	00:00:00.260	Preparation
default		00:16:35.261	00:16:35.991	00:00:00.730	LT MM
default		00:16:35.996	00:16:36.516	00:00:00.520	Follow-THrough

default		00:16:52.046	00:16:53.006	00:00:00.960	Run-Up
default		00:16:53.006	00:16:53.256	00:00:00.250	Preparation
default		00:16:53.256	00:16:53.996	00:00:00.740	LT MT
default		00:16:53.996	00:16:54.506	00:00:00.510	Follow-Through

default		00:17:09.941	00:17:11.021	00:00:01.080	Run-Up
default		00:17:11.021	00:17:11.261	00:00:00.240	Preparation
default		00:17:11.261	00:17:12.261	00:00:01.000	LT LT
default		00:17:12.271	00:17:12.751	00:00:00.480	Follow-Through

default		00:17:28.921	00:17:30.001	00:00:01.080	Run-Up
default		00:17:30.001	00:17:30.271	00:00:00.270	Preparation
default		00:17:30.276	00:17:31.256	00:00:00.980	LT PO
default		00:17:31.256	00:17:31.756	00:00:00.500	Follow-Through

default		00:17:54.086	00:17:55.266	00:00:01.180	run-Up
default		00:17:55.266	00:17:55.516	00:00:00.250	Preparation
default		00:17:55.521	00:17:56.251	00:00:00.730	LT Miss
default		00:17:56.251	00:17:56.771	00:00:00.520	Follow-Through

default		00:18:15.491	00:18:16.491	00:00:01.000	Run-Up
default		00:18:16.491	00:18:16.751	00:00:00.260	Preparation
default		00:18:16.761	00:18:17.751	00:00:00.990	LT LT
default		00:18:17.756	00:18:18.026	00:00:00.270	Follow-Through

default		00:18:34.521	00:18:35.751	00:00:01.230	Run-Up
default		00:18:35.756	00:18:36.001	00:00:00.245	Preparation
default		00:18:36.001	00:18:36.751	00:00:00.750	LT MT
default		00:18:36.766	00:18:37.496	00:00:00.730	Follow-Through

default		00:18:55.130	00:18:56.520	00:00:01.390	Run-Up
default		00:18:56.525	00:18:56.730	00:00:00.205	Preparation
default		00:18:56.730	00:18:57.270	00:00:00.540	LT LT
default		00:18:57.270	00:18:57.770	00:00:00.500	Follow-Through

default		00:19:15.450	00:19:16.770	00:00:01.320	Run-Up
default		00:19:16.770	00:19:17.260	00:00:00.490	Preparation
default		00:19:17.265	00:19:18.250	00:00:00.985	LT LT
default		00:19:18.250	00:19:18.760	00:00:00.510	Follow-Through

default		00:19:42.440	00:19:43.760	00:00:01.320	Run-Up
default		00:19:43.760	00:19:44.010	00:00:00.250	Preparation
default		00:19:44.015	00:19:44.755	00:00:00.740	LT LM
default		00:19:44.755	00:19:45.495	00:00:00.740	Follow-Through

default		00:20:01.325	00:20:02.510	00:00:01.185	Run-Up
default		00:20:02.510	00:20:03.030	00:00:00.520	Preparation
default		00:20:03.030	00:20:04.260	00:00:01.230	LT LM(Hovering kick foot))
default		00:20:04.275	00:20:04.755	00:00:00.480	Follow-Through

default		00:20:26.335	00:20:27.500	00:00:01.165	Run-Up
default		00:20:27.500	00:20:27.760	00:00:00.260	Preparation
default		00:20:27.760	00:20:28.760	00:00:01.000	LT MM
default		00:20:28.760	00:20:29.250	00:00:00.490	Follow-Through

default		00:20:45.465	00:20:46.765	00:00:01.300	Run-Up
default		00:20:46.765	00:20:47.010	00:00:00.245	Preparation
default		00:20:47.010	00:20:48.010	00:00:01.000	LT LT
default		00:20:48.010	00:20:48.270	00:00:00.260	Follow-Through

6 correct shot, 1.705, 
LT Avg: 0.284/0.244(removing one shot)
LT Run avg: 1.17




default		00:21:09.740	00:21:10.750	00:00:01.010	Run-Up
default		00:21:10.755	00:21:11.000	00:00:00.245	Preparation
default		00:21:11.000	00:21:11.760	00:00:00.760	MG LG
default		00:21:11.760	00:21:12.250	00:00:00.490	Follow-Through

default		00:21:30.630	00:21:31.760	00:00:01.130	Run-Up
default		00:21:31.765	00:21:32.005	00:00:00.240	Preparation
default		00:21:32.005	00:21:32.495	00:00:00.490	MG MG

default		00:21:53.520	00:21:54.770	00:00:01.250	Run-Up
default		00:21:54.775	00:21:55.015	00:00:00.240	Preparation
default		00:21:55.015	00:21:55.760	00:00:00.745	MG MG
default		00:21:55.760	00:21:56.250	00:00:00.490	Follow-Through

default		00:22:18.165	00:22:19.265	00:00:01.100	Run-Up
default		00:22:19.265	00:22:19.510	00:00:00.245	Preparation
default		00:22:19.510	00:22:20.010	00:00:00.500	MG MM
default		00:22:20.020	00:22:20.760	00:00:00.740	Follow-Through

default		00:22:36.550	00:22:37.750	00:00:01.200	Run-Up
default		00:22:37.750	00:22:38.020	00:00:00.270	Preparation
default		00:22:38.035	00:22:38.515	00:00:00.480	MG MG
default		00:22:38.525	00:22:39.005	00:00:00.480	Follow-Through

default		00:22:56.645	00:22:58.010	00:00:01.365	Run-Up
default		00:22:58.010	00:22:58.270	00:00:00.260	Preparation
default		00:22:58.280	00:22:58.765	00:00:00.485	MG MG
default		00:22:58.765	00:22:59.495	00:00:00.730	Follow-Through

default		00:23:38.730	00:23:40.010	00:00:01.280	Run-Up
default		00:23:40.010	00:23:40.260	00:00:00.250	Preparation
default		00:23:40.265	00:23:41.005	00:00:00.740	MG MT
default		00:23:41.005	00:23:41.485	00:00:00.480	Follow-THrough

default		00:24:17.290	00:24:18.490	00:00:01.200	Run-Up
default		00:24:18.490	00:24:18.700	00:00:00.210	Preparation
default		00:24:18.705	00:24:19.265	00:00:00.560	MG MM
default		00:24:19.275	00:24:19.775	00:00:00.500	Follow-THrough

default		00:24:32.905	00:24:34.245	00:00:01.340	Run-Up
default		00:24:34.245	00:24:34.510	00:00:00.265	Preparation
default		00:24:34.510	00:24:35.010	00:00:00.500	MG MM

4 correct shot, 1.01 
MG Avg: 0.25
MG Run Avg: 1.236


default		00:24:57.400	00:24:58.740	00:00:01.340	Run-Up
default		00:24:58.750	00:24:59.010	00:00:00.260	Preparation
default		00:24:59.020	00:24:59.530	00:00:00.510	MT MM
default		00:24:59.535	00:25:00.005	00:00:00.470	Follow-Through

default		00:25:21.870	00:25:23.015	00:00:01.145	Run-Up
default		00:25:23.015	00:25:23.265	00:00:00.250	Preparation
default		00:25:23.270	00:25:24.260	00:00:00.990	MT MT
default		00:25:24.275	00:25:24.995	00:00:00.720	Follow-Through

default		00:00:02.460	00:00:03.740	00:00:01.280	Run-Up
default		00:00:03.740	00:00:03.990	00:00:00.250	Preparation
default		00:00:03.990	00:00:04.740	00:00:00.750	MT MT

default		00:00:19.743	00:00:20.983	00:00:01.240	Run-Up
default		00:00:20.983	00:00:21.243	00:00:00.260	Preparation
default		00:00:21.243	00:00:21.973	00:00:00.730	MT MT
default		00:00:21.978	00:00:22.478	00:00:00.500	Follow-Through

default		00:00:37.348	00:00:38.478	00:00:01.130	Run-Up
default		00:00:38.483	00:00:38.963	00:00:00.480	Preparation
default		00:00:38.963	00:00:39.733	00:00:00.770	MT MT
default		00:00:39.748	00:00:40.478	00:00:00.730	Follow-Through

default		00:00:55.473	00:00:56.733	00:00:01.260	Run-Up
default		00:00:56.733	00:00:56.993	00:00:00.260	Preparation
default		00:00:56.993	00:00:58.233	00:00:01.240	MT MT
default		00:00:58.233	00:00:58.743	00:00:00.510	Follow-THrough

default		00:01:17.258	00:01:18.723	00:00:01.465	Run-Up
default		00:01:18.723	00:01:18.993	00:00:00.270	Preparation
default		00:01:18.998	00:01:19.728	00:00:00.730	MT PO

default		00:01:42.153	00:01:43.233	00:00:01.080	Run-Up
default		00:01:43.233	00:01:43.493	00:00:00.260	Preparation
default		00:01:43.503	00:01:44.243	00:00:00.740	MT MT
default		00:01:44.243	00:01:44.973	00:00:00.730	Follow-Through

default		00:02:09.460	00:02:10.730	00:00:01.270	Run-Up
default		00:02:10.735	00:02:10.980	00:00:00.245	Preparation
default		00:02:10.980	00:02:11.980	00:00:01.000	MT LT
default		00:02:11.980	00:02:12.470	00:00:00.490	Follow-Through

6 corrct shot, 1.76,
MT Run avg: 1.18



Summery
RG avg: 0.256
RT avg: 0.248
LG: avg: 0.248
LT Avg: 0.284
MG Avg: 0.25 
MT Avg: 0.29

Summery: Top shot requires less time



