"#file:///home/avijoy/Downloads/Penalty Shoot-out/Soccer Data-Emon-Avijoy-Nov-1/20170601_120345.MOV -- offset: 8582, duration: 00:25:34.168 / 1534.168 / 1534168, ms per sample: 16.666666666666668"

default		00:05:12.007	00:05:12.751	00:00:00.744	RT RT
default		00:05:12.757	00:05:13.001	00:00:00.244	Follow-Through

default		00:05:30.896	00:05:32.756	00:00:01.860	Run-Up
default		00:05:32.762	00:05:33.174	00:00:00.412	Preparation
default		00:05:33.177	00:05:33.834	00:00:00.657	RT RT
default		00:05:33.842	00:05:34.005	00:00:00.163	Follow-Through

default		00:06:01.579	00:06:03.236	00:00:01.657	Run-Up
default		00:06:03.238	00:06:03.500	00:00:00.262	Preparation
default		00:06:03.508	00:06:04.252	00:00:00.744	RT RT
default		00:06:04.257	00:06:04.501	00:00:00.244	Follow-Through

default		00:06:22.774	00:06:24.500	00:00:01.726	Run-Up
default		00:06:24.509	00:06:24.718	00:00:00.209	Preparation
default		00:06:24.723	00:06:25.502	00:00:00.779	RT RT
default		00:06:25.507	00:06:25.757	00:00:00.250	Follow-Through

default		00:06:36.178	00:06:37.928	00:00:01.750	Run-Up
default		00:06:37.935	00:06:38.162	00:00:00.227	Preparation
default		00:06:38.164	00:06:38.751	00:00:00.587	RT RM
default		00:06:38.759	00:06:39.259	00:00:00.500	Folllow-Through

default		00:06:55.999	00:06:57.499	00:00:01.500	Run-Up
default		00:06:57.504	00:06:57.685	00:00:00.181	Preparation
default		00:06:57.687	00:06:58.501	00:00:00.814	RT RT
default		00:06:58.506	00:06:58.751	00:00:00.245	Follow-Through

default		00:07:18.015	00:07:19.754	00:00:01.739	Run-Up
default		00:07:19.756	00:07:20.169	00:00:00.413	Preparation
default		00:07:20.177	00:07:20.752	00:00:00.575	RT RT
default		00:07:20.760	00:07:21.254	00:00:00.494	Follow-Through

default		00:07:36.861	00:07:38.745	00:00:01.884	Run-Up
default		00:07:38.750	00:07:39.198	00:00:00.448	Preparation
default		00:07:39.206	00:07:40.003	00:00:00.797	RT RT
default		00:07:40.011	00:07:40.249	00:00:00.238	Follow-Through

default		00:08:00.216	00:08:02.001	00:00:01.785	Run-Up
default		00:08:02.009	00:08:02.270	00:00:00.261	Preparation
default		00:08:02.278	00:08:03.005	00:00:00.727	RT Miss
default		00:08:03.007	00:08:03.251	00:00:00.244	Follow-Through

default		00:08:25.314	00:08:27.000	00:00:01.686	Run-Up
default		00:08:27.005	00:08:27.273	00:00:00.268	Preparation
default		00:08:27.278	00:08:27.999	00:00:00.721	RT RM
default		00:08:28.004	00:08:28.504	00:00:00.500	Follow-Through

default		00:08:49.939	00:08:51.500	00:00:01.561	Run-Up
default		00:08:51.500	00:08:51.866	00:00:00.366	Preparation
default		00:08:51.869	00:08:52.747	00:00:00.878	RT RT
default		00:08:52.749	00:08:52.999	00:00:00.250	Follow-Through





default		00:09:08.452	00:09:10.382	00:00:01.930	Run-Up(Non-dominant foot and ball difference)
default		00:09:10.388	00:09:10.690	00:00:00.302	Preparation
default		00:09:10.696	00:09:11.324	00:00:00.628	LG LM
default		00:09:11.329	00:09:11.754	00:00:00.425	Follow-Through

default		00:09:35.010	00:09:36.760	00:00:01.750	Run-Up
default		00:09:36.767	00:09:37.087	00:00:00.320	Preparation
default		00:09:37.087	00:09:37.541	00:00:00.454	LG LM
default		00:09:37.541	00:09:37.861	00:00:00.320	Follow-Through

default		00:09:57.214	00:09:58.755	00:00:01.541	Run-Up
default		00:09:58.757	00:09:59.152	00:00:00.395	Preparation
default		00:09:59.157	00:09:59.506	00:00:00.349	LG LG
default		00:09:59.517	00:09:59.999	00:00:00.482	Follow-Through

default		00:10:18.815	00:10:20.251	00:00:01.436	Run-Up
default		00:10:20.259	00:10:20.719	00:00:00.460	Preparation
default		00:10:20.721	00:10:21.250	00:00:00.529	LG LG
default		00:10:21.258	00:10:21.752	00:00:00.494	Follow-Through

default		00:10:40.417	00:10:42.254	00:00:01.837	Run-Up
default		00:10:42.259	00:10:42.730	00:00:00.471	Preparation
default		00:10:42.738	00:10:43.249	00:00:00.511	LG LG
default		00:10:43.254	00:10:43.557	00:00:00.303	Follow-Through

default		00:10:59.800	00:11:01.259	00:00:01.459	Run-Up
default		00:11:01.261	00:11:01.662	00:00:00.401	Preparation
default		00:11:01.663	00:11:02.000	00:00:00.337	LG LG
default		00:11:02.006	00:11:02.506	00:00:00.500	Follow-Through

default		00:11:21.708	00:11:23.249	00:00:01.541	Run-Up
default		00:11:23.254	00:11:23.690	00:00:00.436	Preparation
default		00:11:23.693	00:11:24.245	00:00:00.552	LG LM
default		00:11:24.248	00:11:24.754	00:00:00.506	Follow-Through

default		00:11:48.906	00:11:50.510	00:00:01.604	Run-Up
default		00:11:50.516	00:11:50.731	00:00:00.215	Preparation
default		00:11:50.733	00:11:51.495	00:00:00.762	LG LM
default		00:11:51.503	00:11:52.009	00:00:00.506	Follow-Through

default		00:12:10.209	00:12:11.755	00:00:01.546	Run-Up
default		00:12:11.761	00:12:12.179	00:00:00.418	Preparation
default		00:12:12.191	00:12:12.752	00:00:00.561	LG LM
default		00:12:12.752	00:12:13.351	00:00:00.599	Follow-Through

default		00:12:35.765	00:12:37.254	00:00:01.489	Run-Up
default		00:12:37.259	00:12:37.706	00:00:00.447	Preparation
default		00:12:37.720	00:12:38.429	00:00:00.709	LG LM
default		00:12:38.434	00:12:38.771	00:00:00.337	Follow-Through

default		00:12:58.322	00:13:00.316	00:00:01.994	Run-Up
default		00:13:00.324	00:13:00.673	00:00:00.349	Preparation
default		00:13:00.678	00:13:01.259	00:00:00.581	LG LG
default		00:13:01.264	00:13:01.753	00:00:00.489	Follow-Through

default		00:13:21.315	00:13:22.757	00:00:01.442	Run-Up
default		00:13:22.762	00:13:23.187	00:00:00.425	Preparation
default		00:13:23.188	00:13:23.746	00:00:00.558	LG LG
default		00:13:23.752	00:13:24.228	00:00:00.476	Follow-Through




default		00:13:46.211	00:13:47.752	00:00:01.541	Run-Up
default		00:13:47.760	00:13:48.143	00:00:00.383	Preparation
default		00:13:48.148	00:13:48.753	00:00:00.605	LT LT
default		00:13:48.758	00:13:49.502	00:00:00.744	Follow-Through

default		00:14:04.304	00:14:06.048	00:00:01.744	Run-Up
default		00:14:06.054	00:14:06.461	00:00:00.407	Preparation
default		00:14:06.466	00:14:07.251	00:00:00.785	LT LT
default		00:14:07.259	00:14:07.753	00:00:00.494	Follow-Through

default		00:14:28.488	00:14:30.011	00:00:01.523	Run-Up
default		00:14:30.016	00:14:30.481	00:00:00.465	Preparation
default		00:14:30.486	00:14:31.003	00:00:00.517	LT LT
default		00:14:31.011	00:14:31.505	00:00:00.494	Follow-Through

default		00:14:49.397	00:14:51.251	00:00:01.854	Run-Up
default		00:14:51.260	00:14:51.585	00:00:00.325	Preparation
default		00:14:51.590	00:14:52.009	00:00:00.419	LT LT
default		00:14:52.014	00:14:52.252	00:00:00.238	Follow-THrough

default		00:15:15.023	00:15:16.517	00:00:01.494	Run-Up
default		00:15:16.520	00:15:16.717	00:00:00.197	Preparation
default		00:15:16.722	00:15:17.501	00:00:00.779	LT Miss
default		00:15:17.506	00:15:17.971	00:00:00.465	Follow-Through

default		00:15:40.312	00:15:41.504	00:00:01.192	Run-Up
default		00:15:41.506	00:15:41.943	00:00:00.437	Preparation
default		00:15:41.950	00:15:42.503	00:00:00.553	LT LT
default		00:15:42.511	00:15:42.987	00:00:00.476	Follow-Through

default		00:16:02.998	00:16:04.504	00:00:01.506	Run-Up
default		00:16:04.506	00:16:04.710	00:00:00.204	Preparation
default		00:16:04.718	00:16:05.253	00:00:00.535	LT LT
default		00:16:05.258	00:16:05.758	00:00:00.500	Follow-Through

default		00:16:23.577	00:16:24.996	00:00:01.419	Run-Up
default		00:16:25.001	00:16:25.396	00:00:00.395	Preparation
default		00:16:25.401	00:16:26.006	00:00:00.605	LT LM
default		00:16:26.017	00:16:26.261	00:00:00.244	Follow-Through

default		00:16:43.545	00:16:45.249	00:00:01.704	Run-Up
default		00:16:45.251	00:16:45.490	00:00:00.239	Preparation
default		00:16:45.498	00:16:46.253	00:00:00.755	LT LT
default		00:16:46.258	00:16:46.753	00:00:00.495	Follow-Through

default		00:17:04.696	00:17:06.253	00:00:01.557	Run-Up
default		00:17:06.253	00:17:06.666	00:00:00.413	Preparation
default		00:17:06.668	00:17:07.499	00:00:00.831	LT LT
default		00:17:07.501	00:17:07.751	00:00:00.250	Follow-Through

default		00:17:24.631	00:17:26.003	00:00:01.372	Run-Up
default		00:17:26.006	00:17:26.349	00:00:00.343	Preparation
default		00:17:26.357	00:17:27.002	00:00:00.645	LT LM
default		00:17:27.010	00:17:27.504	00:00:00.494	Follow-Through

default		00:17:47.285	00:17:48.750	00:00:01.465	Run-Up
default		00:17:48.761	00:17:49.110	00:00:00.349	Preparation
default		00:17:49.115	00:17:49.749	00:00:00.634	LT LM
default		00:17:49.751	00:17:50.251	00:00:00.500	Follow-Through

default		00:18:12.918	00:18:14.505	00:00:01.587	Run-Up
default		00:18:14.507	00:18:14.908	00:00:00.401	Preparation
default		00:18:14.916	00:18:15.503	00:00:00.587	LT LT
default		00:18:15.511	00:18:15.999	00:00:00.488	Follow-Through







default		00:18:43.248	00:18:45.004	00:00:01.756	Run-Up
default		00:18:45.009	00:18:45.213	00:00:00.204	Preparation
default		00:18:45.215	00:18:45.500	00:00:00.285	MG MG
default		00:18:45.508	00:18:46.002	00:00:00.494	Follow-Through

default		00:19:02.753	00:19:04.503	00:00:01.750	Run-Up
default		00:19:04.506	00:19:04.750	00:00:00.244	Preparation
default		00:19:04.756	00:19:04.994	00:00:00.238	MG MG
default		00:19:04.997	00:19:05.503	00:00:00.506	Follow-Through

default		00:19:22.104	00:19:23.999	00:00:01.895	Run-Up
default		00:19:24.004	00:19:24.254	00:00:00.250	Preparation
default		00:19:24.257	00:19:24.693	00:00:00.436	MG MG
default		00:19:24.701	00:19:25.004	00:00:00.303	Follow-Through

default		00:19:43.427	00:19:45.258	00:00:01.831	Run-Up
default		00:19:45.266	00:19:45.749	00:00:00.483	Preparation
default		00:19:45.751	00:19:46.007	00:00:00.256	MG MG
default		00:19:46.012	00:19:46.257	00:00:00.245	Follow-Through

default		00:20:04.883	00:20:05.999	00:00:01.116	Run-Up
default		00:20:06.005	00:20:06.470	00:00:00.465	Preparation
default		00:20:06.475	00:20:06.760	00:00:00.285	MG MG
default		00:20:06.762	00:20:07.000	00:00:00.238	Follow-Through

default		00:20:23.880	00:20:25.229	00:00:01.349	Run-Up
default		00:20:25.234	00:20:25.501	00:00:00.267	Preparation
default		00:20:25.506	00:20:25.971	00:00:00.465	MG MG
default		00:20:25.982	00:20:26.249	00:00:00.267	Follow-Through

default		00:20:47.382	00:20:48.754	00:00:01.372	Run-Up
default		00:20:48.759	00:20:48.998	00:00:00.239	Preparation
default		00:20:49.000	00:20:49.494	00:00:00.494	MG MG
default		00:20:49.497	00:20:49.752	00:00:00.255	Follow-Through

default		00:21:06.292	00:21:07.751	00:00:01.459	Run-Up
default		00:21:07.759	00:21:07.974	00:00:00.215	Preparation
default		00:21:07.982	00:21:08.255	00:00:00.273	MG MG
default		00:21:08.257	00:21:08.751	00:00:00.494	Follow-Through

default		00:21:23.817	00:21:25.253	00:00:01.436	Run-Up
default		00:21:25.256	00:21:25.500	00:00:00.244	Preparation
default		00:21:25.506	00:21:25.958	00:00:00.452	MG MG
default		00:21:25.958	00:21:26.255	00:00:00.297	Follow-Through

default		00:21:45.152	00:21:46.995	00:00:01.843	Run-Up
default		00:21:47.003	00:21:47.253	00:00:00.250	Preparation
default		00:21:47.256	00:21:47.511	00:00:00.255	MG MG
default		00:21:47.516	00:21:47.999	00:00:00.483	Follow-THrough







default		00:22:39.325	00:22:40.767	00:00:01.442	Run-Up
default		00:22:40.772	00:22:40.999	00:00:00.227	Preparation
default		00:22:41.001	00:22:41.751	00:00:00.750	MT MT
default		00:22:41.759	00:22:42.004	00:00:00.245	Follow-Through

default		00:22:56.464	00:22:57.982	00:00:01.518	Run-Up
default		00:22:57.984	00:22:58.269	00:00:00.285	Preparation
default		00:22:58.277	00:22:58.986	00:00:00.709	MT MT
default		00:22:58.991	00:22:59.247	00:00:00.256	Follow-Through

default		00:23:22.895	00:23:24.505	00:00:01.610	Run-Up
default		00:23:24.508	00:23:24.711	00:00:00.203	Preparation
default		00:23:24.719	00:23:25.254	00:00:00.535	MT MT
default		00:23:25.259	00:23:25.753	00:00:00.494	Follow-Through

default		00:23:40.357	00:23:41.758	00:00:01.401	Run-Up
default		00:23:41.766	00:23:42.103	00:00:00.337	Preparation
default		00:23:42.108	00:23:42.748	00:00:00.640	MT MT
default		00:23:42.759	00:23:42.997	00:00:00.238	Follow-Through

default		00:23:58.627	00:23:59.999	00:00:01.372	Run-Up
default		00:24:00.004	00:24:00.225	00:00:00.221	Preparation
default		00:24:00.230	00:24:00.986	00:00:00.756	MT MT
default		00:24:00.991	00:24:01.253	00:00:00.262	Follow-Through

default		00:24:19.737	00:24:20.999	00:00:01.262	Run-Up
default		00:24:21.001	00:24:21.414	00:00:00.413	Preparation
default		00:24:21.422	00:24:22.003	00:00:00.581	MT MT
default		00:24:22.008	00:24:22.502	00:00:00.494	Follow-Through

default		00:24:40.696	00:24:42.004	00:00:01.308	Run-Up
default		00:24:42.007	00:24:42.390	00:00:00.383	Preparation
default		00:24:42.401	00:24:43.000	00:00:00.599	MT MT
default		00:24:43.008	00:24:43.252	00:00:00.244	Follow-Through

default		00:25:06.528	00:25:07.993	00:00:01.465	Run-Up
default		00:25:07.998	00:25:08.306	00:00:00.308	Preparation
default		00:25:08.309	00:25:09.000	00:00:00.691	MT MT
default		00:25:09.008	00:25:09.502	00:00:00.494	Follow-Through

default		00:25:24.775	00:25:26.223	00:00:01.448	Run-Up
default		00:25:26.231	00:25:26.452	00:00:00.221	Preparation
default		00:25:26.457	00:25:27.253	00:00:00.796	MT MT
default		00:25:27.256	00:25:27.750	00:00:00.494	Follow-Through



RG Prep Avg: 0.308(8/12)
RT Prep Avg: 0.306(9/12)

LG Prep Avg: 0.416(6/12)
LT Prep Avg: 0.409(9/13)

MG Prep Avg: 0.286(10/10)
MT Prep Avg: 0.288(9/9)

Consistent prep time. Shortest on mid, Longest on left side
